,0
3239,Greenberg 
3240,Apple 
3241,Citi 
3242,Goldman Sachs 
3243,Goldman 
3244,Erickson 
3245,Amazon 
3246,Amazon 
3247,Citi 
3248,Greenberg 
3249,Apple 
3250,Apple 
3251,Apple 
3252,Herbalife 
3253,Allergan 
3254,Apple 
3255,Apple 
3256,Schneiderman 
3257,Germany 
3258,Reuters 
3259,Amazon 
3260,Amazon 
3261,Amazon 
3262,Goldman Sachs 
3263,Goldman 
3264,Business Insider 
3265,Business Insider 
3266,Apple 
3267,Apple 
3268,Apple 
3269,Apple 
3270,Apple 
3271,Tesla 
3272,Apple 
3273,Apple 
3274,Business Insider 
3275,Gorman 
3276,Morgan 
3277,Morgan 
3278,Greenberg 
3279,Google 
3280,Business Insider 
3281,Apple 
3282,Apple 
3283,Apple 
3284,Apple 
3285,Goldman Sachs 
3286,Twitter 
3287,Citi 
3288,Business Insider 
3289,Germany 
3290,Goldman 
3291,Twitter 
3292,Twitter 
3293,Germany 
3294,Business Insider 
3295,Tesla 
3296,Business Insider 
3297,Yahoo 
3298,Chase 
3299,Amazon 
3300,Apple 
3301,Apple 
3302,Citigroup 
3303,Germany 
3304,Yellen 
3305,Apple 
3306,Apple 
3307,Apple 
3308,Apple 
3309,Apple 
3310,Apple 
3311,Apple 
3312,Google 
3313,Apple 
3314,Apple 
3315,Google 
3316,Google 
3317,Google 
3318,Google 
3319,Google 
3320,Germany 
3321,Paulson 
3322,Monday 
3323,Michigan 
3324,Monday 
3325,Michigan 
3326,Apple 
3327,Apple 
3328,Apple 
3329,Goldman 
3330,Goldman Sachs 
3331,Goldman 
3332,Goldman 
3333,Yahoo 
3334,Germany 
3335,Apple 
3336,Apple 
3337,Apple 
3338,Apple 
3339,Business Insider 
3340,Apple 
3341,Business Insider 
3342,Business Insider 
3343,Goldman Sachs 
3344,Apple 
3345,Paulson 
3346,Goldman 
3347,Monday 
3348,Amazon 
3349,Morgan 
3350,Tesla 
3351,Apple 
3352,Apple 
3353,Business Insider 
3354,Apple 
3355,Ackman 
3356,Davidson 
3357,Ackman 
3358,Ackman 
3359,Google 
3360,Business Insider 
3361,Amazon 
3362,Dow 
3363,Facebook 
3364,Amazon 
3365,Microsoft 
3366,Apple 
3367,Ackman 
3368,Ackman 
3369,Paulson 
3370,Ackman 
3371,Ackman 
3372,Allergan 
3373,Allergan 
3374,Allergan 
3375,Buffett 
3376,Business Insider 
3377,Business Insider 
3378,Amazon 
3379,Amazon 
3380,Amazon 
3381,Amazon 
3382,Google 
3383,Apple 
3384,Google 
3385,Apple 
3386,Ackman 
3387,Davidson 
3388,Gartman 
3389,Business Insider 
3390,Goldman Sachs 
3391,Allergan 
3392,Twitter 
3393,Alibaba 
3394,Business Insider 
3395,Twitter 
3396,Business Insider 
3397,Facebook 
3398,Facebook 
3399,Zuckerberg 
3400,Business Insider 
3401,Twitter 
3402,Business Insider 
3403,Tesla 
3404,Tesla 
3405,Tesla 
3406,Goldman Sachs 
3407,Germany 
3408,Twitter 
3409,Microsoft 
3410,Microsoft 
3411,Business Insider 
3412,Business Insider 
3413,Business Insider 
3414,Business Insider 
3415,Facebook 
3416,Facebook 
3417,Facebook 
3418,Apple 
3419,Monday 
3420,Facebook 
3421,Facebook 
3422,Amazon 
3423,Amazon 
3424,Amazon 
3425,Amazon 
3426,Bloomberg 
3427,Twitter 
3428,Yellen 
3429,Michigan 
3430,Michigan 
3431,Michigan 
3432,Google 
3433,Google 
3434,Deutsche 
3435,Deutsche 
3436,Deutsche 
3437,Deutsche 
3438,Deutsche 
3439,Deutsche 
3440,Amazon 
3441,Amazon 
3442,Bloomberg 
3443,Ackman 
3444,Herbalife 
3445,Business Insider 
3446,Apple 
3447,Ackman 
3448,Business Insider 
3449,Herbalife 
3450,Herbalife 
3451,Herbalife 
3452,Business Insider 
3453,Herbalife 
3454,Amazon 
3455,Amazon 
3456,Amazon 
3457,Amazon 
3458,Amazon 
3459,Goldman Sachs 
3460,Tesla 
3461,Tesla 
3462,Stephenson 
3463,Bridgewater 
3464,John 
3465,Citi 
3466,Holder 
3467,Apple 
3468,Apple 
3469,Apple 
3470,Business Insider 
3471,Allergan 
3472,Tesla 
3473,Business Insider 
3474,Apple 
3475,Apple 
3476,Apple 
3477,Apple 
3478,Apple 
3479,Apple 
3480,Microsoft 
3481,Reuters 
3482,Reuters 
3483,Bridgewater 
3484,Twitter 
3485,Facebook 
3486,Twitter 
3487,Facebook 
3488,Apple 
3489,Johnson 
3490,Johnson 
3491,Goldman 
3492,Business Insider 
3493,Business Insider 
3494,Paulson 
3495,Business Insider 
3496,Bridgewater 
3497,Hussman 
3498,Business Insider 
3499,Business Insider 
3500,Business Insider 
3501,Business Insider 
3502,Reuters 
3503,Ford 
3504,Ford 
3505,Goldman 
3506,Twitter 
3507,Business Insider 
3508,Goldman Sachs 
3509,Reuters 
3510,Reuters 
3511,Bitcoin 
3512,Bitcoin 
3513,Ackman 
3514,Herbalife 
3515,Microsoft 
3516,Twitter 
3517,Bridgewater 
3518,Twitter 
3519,Google 
3520,Wal-Mart 
3521,Buffett 
3522,Michigan 
3523,Business Insider 
3524,Business Insider 
3525,Bridgewater 
3526,Alibaba 
3527,Business Insider 
3528,Goldman 
3529,Goldman 
3530,People 
3531,Citi 
3532,Business Insider 
3533,Ackman 
3534,Allergan 
3535,Allergan 
3536,Allergan 
3537,Reuters 
3538,Germany 
3539,Business Insider 
3540,Business Insider 
3541,Business Insider 
3542,Reuters 
3543,Alibaba 
3544,Business Insider 
3545,Citigroup 
3546,Apple 
3547,Apple 
3548,Business Insider 
3549,Reuters 
3550,Goldman 
3551,Amazon 
3552,Goldman 
3553,Google 
3554,Google 
3555,Google 
3556,Goldman 
3557,Goldman 
3558,Goldman 
3559,Goldman 
3560,Goldman Sachs 
3561,Business Insider 
3562,Business Insider 
3563,Twitter 
3564,Twitter 
3565,People 
3566,Business Insider 
3567,Business Insider 
3568,Business Insider 
3569,Apple 
3570,Business Insider 
3571,Business Insider 
3572,Paulson 
3573,Paulson 
3574,Paulson 
3575,Germany 
3576,Goldman Sachs 
3577,Reuters 
3578,Reuters 
3579,Apple 
3580,Business Insider 
3581,Business Insider 
3582,Business Insider 
3583,Apple 
3584,Reuters 
3585,Reuters 
3586,Reuters 
3587,Google 
3588,Germany 
3589,Yellen 
3590,Michigan 
3591,Business Insider 
3592,Business Insider 
3593,Apple 
3594,Apple 
3595,Apple 
3596,Apple 
3597,Apple 
3598,Apple 
3599,Apple 
3600,Apple 
3601,Apple 
3602,Apple 
3603,Apple 
3604,Business Insider 
3605,Reuters 
3606,Reuters 
3607,Germany 
3608,Business Insider 
3609,Business Insider 
3610,Citi 
3611,Apple 
3612,Citi 
3613,Business Insider 
3614,Apple 
3615,Germany 
3616,Apple 
3617,Apple 
3618,Apple 
3619,Apple 
3620,Apple 
3621,Apple 
3622,Apple 
3623,Apple 
3624,Apple 
3625,Apple 
3626,Apple 
3627,Apple 
3628,Reuters 
3629,Amazon 
3630,Goldman Sachs 
3631,Business Insider 
3632,Amazon 
3633,Goldman 
3634,Business Insider 
3635,Amazon 
3636,Amazon 
3637,Amazon 
3638,Business Insider 
3639,Business Insider 
3640,Reuters 
3641,Reuters 
3642,Business Insider 
3643,Goldman Sachs 
3644,Reuters 
3645,Reuters 
3646,Reuters 
3647,Monday 
3648,Apple 
3649,Business Insider 
3650,Business Insider 
3651,Tillerson 
3652,Germany 
3653,Business Insider 
3654,Business Insider 
3655,Business Insider 
3656,Reuters 
3657,Reuters 
3658,Goldman 
3659,Business Insider 
3660,Amazon 
3661,Rosenberg 
3662,Tesla 
3663,Tesla 
3664,Business Insider 
3665,Morgan 
3666,Tesla 
3667,Tesla 
3668,Business Insider 
3669,Cisco 
3670,Business Insider 
3671,Cisco 
3672,Business Insider 
3673,Business Insider 
3674,Michael 
3675,Business Insider 
3676,Michigan 
3677,Reuters 
3678,Monday 
3679,Goldman Sachs 
3680,Edelman 
3681,Business Insider 
3682,Business Insider 
3683,Business Insider 
3684,Business Insider 
3685,Yellen 
3686,Goldman 
3687,Business Insider 
3688,Oman 
3689,Business Insider 
3690,Rotenberg 
3691,Wal-Mart 
3692,Michigan 
3693,Michigan 
3694,Schwarzman 
3695,Schwarzman 
3696,Schwarzman 
3697,Cushman 
3698,Business Insider 
3699,Reuters 
3700,Roche 
3701,Google 
3702,Business Insider 
3703,Business Insider 
3704,Yellen 
3705,Business Insider 
3706,Business Insider 
3707,Goldman Sachs 
3708,Business Insider 
3709,Business Insider 
3710,Tesla 
3711,Business Insider 
3712,Amazon 
3713,Amazon 
3714,Germany 
3715,Amazon 
3716,Amazon 
3717,Business Insider 
3718,Goldman 
3719,Tesla 
3720,Tesla 
3721,Business Insider 
3722,Amazon 
3723,Herbalife 
3724,Ackman 
3725,Ackman 
3726,Ackman 
3727,Tesla 
3728,Tesla 
3729,Alibaba 
3730,Business Insider 
3731,Business Insider 
3732,Goldman 
3733,Business Insider 
3734,Business Insider 
3735,Michigan 
3736,Business Insider 
3737,Apple 
3738,Apple 
3739,Reuters 
3740,Facebook 
3741,Facebook 
3742,Business Insider 
3743,Germany 
3744,Morgan 
3745,Business Insider 
3746,Apple 
3747,Business Insider 
3748,Sydney 
3749,Michigan 
3750,Apple 
3751,Business Insider 
3752,Michgan 
3753,Reuters 
3754,Reuters 
3755,Reuters 
3756,Business Insider 
3757,Twitter 
3758,Twitter 
3759,Business Insider 
3760,Goldman Sachs 
3761,Reuters 
3762,Reuters 
3763,Apple 
3764,Business Insider 
3765,Business Insider 
3766,Apple 
3767,Business Insider 
3768,Edison 
3769,Reuters 
3770,Business Insider 
3771,Apple 
3772,Goldman Sachs 
3773,Business Insider 
3774,Apple 
3775,Apple 
3776,Facebook 
3777,Facebook 
3778,Monday 
3779,Reuters 
3780,Business Insider 
3781,Apple 
3782,Business Insider 
3783,Business Insider 
3784,Sydney 
3785,Google 
3786,Google 
3787,Google 
3788,Business Insider 
3789,Business Insider 
3790,Goldman 
3791,Goldman Sachs 
